Match_Id,Home_Away,Event_Minute,Event_Type
278,home,37,Goal
278,home,45,Substitution
278,away,45,Substitution
278,home,46,Goal
278,home,52,Substitution
278,home,55,Goal
278,away,59,Substitution
278,home,67,Substitution
278,away,69,Substitution
279,away,5,Goal
279,home,11,Goal
279,away,30,Goal
279,away,52,Goal
279,away,58,Yellow Card
279,home,64,Substitution
279,away,73,Substitution
279,away,80,Substitution
279,home,87,Goal
279,home,89,Substitution
279,away,90,Substitution
279,away,93,Yellow Card
279,home,96,Yellow Card
280,away,19,Goal
280,home,25,Substitution
280,away,34,label.penalty.scored
280,away,53,Yellow Card
280,home,63,Substitution
280,away,69,Substitution
280,away,69,Substitution
280,home,79,Substitution
280,away,82,Substitution
280,away,88,Yellow Card
280,away,90,Yellow Card
281,home,11,Goal
281,away,30,Yellow Card
281,away,58,Yellow Card
281,home,59,label.penalty.scored
281,away,61,Substitution
281,away,61,Substitution
281,away,74,Substitution
281,home,78,Substitution
281,away,80,Yellow Card
281,home,85,Substitution
281,home,88,Substitution
282,away,67,Substitution
282,home,75,Substitution
282,home,81,Substitution
282,home,85,Goal
282,home,86,Yellow Card
282,away,89,Yellow Card
282,home,91,Substitution
282,away,92,Red Card
282,home,94,label.penalty.scored
283,away,19,Goal
283,home,45,Substitution
283,home,53,Substitution
283,home,55,Yellow Card
283,away,61,label.penalty.scored
283,away,65,Substitution
283,away,65,Substitution
283,home,66,Substitution
283,home,75,Yellow Card
283,home,81,Yellow Card
283,away,84,Yellow Card
283,away,86,Substitution
284,home,39,Yellow Card
284,away,50,Yellow Card
284,home,58,Yellow Card
284,home,63,Substitution
284,home,63,Substitution
284,away,69,Substitution
284,home,78,Substitution
284,away,80,Yellow Card
284,home,87,Yellow Card
284,home,89,Goal
284,home,91,Yellow Card
284,away,91,Substitution
284,away,91,Substitution
284,away,92,Yellow Card
285,home,44,Yellow Card
285,away,54,Yellow Card
285,home,65,Substitution
285,home,65,Substitution
285,home,83,Yellow Card
285,home,90,Yellow Card
286,away,16,Substitution
286,away,49,Goal
286,home,59,Substitution
286,away,63,Yellow Card
286,home,69,Yellow Card
286,home,74,Substitution
286,home,75,Yellow Card
286,home,78,Second Yellow Card (Red Card)
286,away,83,Substitution
286,home,84,Yellow Card
286,away,88,Substitution
287,home,14,Goal
287,home,26,Yellow Card
287,home,45,Substitution
287,away,45,Substitution
287,home,60,Substitution
287,away,62,Substitution
287,home,71,Yellow Card
287,home,77,Yellow Card
287,away,77,Yellow Card
287,away,88,Substitution
287,away,91,Goal
287,home,92,Substitution
287,home,94,Goal
288,home,12,Goal
288,away,30,Yellow Card
288,home,34,Yellow Card
288,away,35,label.penalty.scored
288,home,38,Goal
288,home,68,Substitution
288,away,72,Own Goal
288,away,78,Substitution
288,home,80,Substitution
288,home,81,Goal
288,home,83,Substitution
288,home,85,Yellow Card
288,away,87,Substitution
288,away,88,Substitution
289,away,14,Goal
289,away,34,Goal
289,home,45,Goal
289,home,45,Substitution
289,home,48,Yellow Card
289,away,60,Yellow Card
289,home,65,Yellow Card
289,home,74,Substitution
289,home,76,Yellow Card
289,away,86,Yellow Card
289,away,87,Substitution
289,away,91,Substitution
289,home,94,Substitution
289,away,97,Substitution
290,away,10,Substitution
290,home,44,Yellow Card
290,home,52,Substitution
290,home,57,Substitution
290,away,69,Substitution
290,home,70,Goal
290,away,79,Substitution
290,home,82,Goal
290,home,87,Substitution
290,away,90,Goal
291,home,15,Yellow Card
291,away,30,Goal
291,home,33,Yellow Card
291,home,34,Yellow Card
291,away,46,Yellow Card
291,away,57,Yellow Card
291,away,65,Yellow Card
291,home,69,Substitution
291,home,69,Substitution
291,away,69,Substitution
291,away,78,Substitution
291,home,82,Substitution
291,away,86,Substitution
292,home,12,Goal
292,home,38,Yellow Card
292,home,44,Goal
292,away,65,Substitution
292,home,66,Substitution
292,away,66,Substitution
292,home,73,Yellow Card
292,away,73,Yellow Card
292,home,78,Substitution
292,away,79,Yellow Card
292,away,83,Substitution
292,home,87,Substitution
293,home,20,Goal
293,home,33,Goal
293,away,56,Substitution
293,home,64,Substitution
293,away,66,Substitution
293,away,74,Substitution
293,home,76,Yellow Card
293,home,79,Substitution
293,away,83,Yellow Card
293,away,85,Goal
293,home,86,Substitution
293,away,90,Yellow Card
294,home,5,Goal
294,away,10,Substitution
294,home,22,Goal
294,away,45,Substitution
294,home,68,Goal
294,home,70,Substitution
294,home,80,Substitution
294,away,84,Substitution
294,home,85,Goal
294,home,85,Yellow Card
294,home,86,Substitution
294,away,88,Yellow Card
294,away,89,Yellow Card
295,home,45,Substitution
295,home,53,Goal
295,away,61,Substitution
295,home,65,Goal
295,away,73,Substitution
295,home,77,Substitution
295,away,77,Substitution
295,away,79,Yellow Card
295,away,81,Yellow Card
295,home,82,Goal
295,home,83,Substitution
295,away,89,Yellow Card
296,home,32,Goal
296,home,33,Yellow Card
296,away,40,Substitution
296,away,47,Yellow Card
296,away,60,Substitution
296,away,60,Substitution
296,home,76,Substitution
296,home,77,Substitution
296,home,94,Substitution
297,away,3,Goal
297,away,14,Goal
297,home,45,Substitution
297,home,45,Substitution
297,away,45,Substitution
297,away,68,Yellow Card
297,home,69,label.penalty.scored
297,away,80,Yellow Card
297,home,84,Substitution
297,away,86,Substitution
297,away,86,Substitution
297,away,90,Goal
298,home,9,Own Goal
298,away,23,Yellow Card
298,home,24,Goal
298,away,35,Goal
298,away,56,Substitution
298,away,56,Substitution
298,away,84,Substitution
298,home,88,Goal
298,home,88,Substitution
298,home,92,Substitution
298,home,92,Substitution
299,away,18,Yellow Card
299,home,60,Yellow Card
299,away,65,Yellow Card
299,away,77,Substitution
299,away,81,Substitution
299,home,86,Substitution
299,home,89,Substitution
300,home,6,Yellow Card
300,away,23,Substitution
300,home,25,Substitution
300,home,26,Goal
300,away,40,Substitution
300,home,43,Yellow Card
300,away,54,Substitution
300,away,55,Yellow Card
300,home,56,Goal
300,home,53,Second Yellow Card (Red Card)
300,away,55,Substitution
300,away,63,Goal
300,away,66,Goal
300,away,67,Yellow Card
300,away,74,Yellow Card
300,home,78,Substitution
300,away,91,Goal
300,home,92,Substitution
300,home,92,Substitution
300,away,93,Yellow Card
300,away,94,Yellow Card
301,away,60,Substitution
301,home,68,Yellow Card
301,home,79,Substitution
301,away,81,Yellow Card
301,away,81,Substitution
301,home,83,Substitution
301,home,88,Substitution
301,away,93,Substitution
302,away,5,Goal
302,home,13,Yellow Card
302,away,25,Goal
302,home,45,Substitution
302,away,64,Substitution
302,home,71,Substitution
302,away,78,Substitution
302,home,81,Substitution
303,home,48,Goal
303,away,50,Goal
303,away,54,Goal
303,home,55,Substitution
303,away,60,Goal
303,home,64,Substitution
303,home,65,Substitution
303,away,82,Substitution
303,away,85,Substitution
303,away,87,Goal
303,away,88,Substitution
304,home,16,Goal
304,home,24,Goal
304,away,45,Substitution
304,away,53,Yellow Card
304,away,66,Substitution
304,home,69,Substitution
304,home,74,label.penalty.scored
304,away,74,Substitution
304,home,76,Substitution
304,away,77,Yellow Card
304,home,80,Substitution
305,home,29,Goal
305,away,49,Goal
305,home,58,Yellow Card
305,home,59,Substitution
305,away,63,Yellow Card
305,away,64,Substitution
305,home,66,Substitution
305,away,87,Substitution
305,home,89,Substitution
305,away,90,Substitution
306,home,22,Goal
306,home,46,Yellow Card
306,away,59,Yellow Card
306,home,62,Substitution
306,home,69,Substitution
306,away,78,Substitution
306,away,78,Substitution
306,away,78,Substitution
306,home,89,label.penalty.scored
306,home,90,Substitution
307,home,5,Yellow Card
307,away,16,Yellow Card
307,away,30,Yellow Card
307,home,45,Substitution
307,home,49,Yellow Card
307,home,55,Substitution
307,away,63,Goal
307,away,64,Substitution
307,home,66,Goal
307,home,75,Substitution
307,away,91,Substitution
307,away,92,Substitution
308,home,26,Yellow Card
308,away,39,Goal
308,home,43,Goal
308,home,48,Yellow Card
308,away,48,Yellow Card
308,away,48,Yellow Card
308,away,46,Yellow Card
308,home,48,Goal
308,home,54,Goal
308,away,59,Substitution
308,away,59,Substitution
308,home,63,Goal
308,away,70,Substitution
308,home,75,Substitution
308,home,76,Substitution
308,home,81,Substitution
308,home,83,Goal
309,home,32,Goal
309,away,34,Yellow Card
309,away,53,Goal
309,home,58,Goal
309,away,65,Second Yellow Card (Red Card)
309,home,70,Substitution
309,away,78,Substitution
309,home,82,Substitution
309,away,84,Yellow Card
309,home,94,Yellow Card
309,away,94,Yellow Card
310,home,7,Goal
310,away,13,Substitution
310,home,24,Yellow Card
310,home,36,Own Goal
310,away,38,Yellow Card
310,home,66,Yellow Card
310,home,68,Substitution
310,away,72,Substitution
310,home,74,Substitution
310,away,74,Substitution
310,away,86,label.penalty.scored
310,home,91,Substitution
310,home,92,Yellow Card
310,home,93,Yellow Card
310,away,93,Yellow Card
310,away,94,Yellow Card
311,away,28,Goal
311,away,35,Yellow Card
311,home,39,Yellow Card
311,away,40,Yellow Card
311,home,50,Yellow Card
311,away,52,Yellow Card
311,home,62,Substitution
311,away,66,Goal
311,home,74,Substitution
311,away,74,Substitution
311,away,77,Substitution
311,home,82,Yellow Card
311,away,85,Substitution
311,home,89,Goal
311,away,90,Yellow Card
312,away,3,Goal
312,home,21,Yellow Card
312,away,21,Substitution
312,away,29,Yellow Card
312,away,50,Goal
312,away,66,Goal
312,home,70,Substitution
312,home,70,Substitution
312,away,71,Goal
312,away,74,Yellow Card
312,away,78,Substitution
312,home,79,Substitution
312,home,82,Yellow Card
312,away,84,Substitution
312,away,91,Yellow Card
313,away,29,Substitution
313,home,48,Goal
313,away,57,Substitution
313,home,64,Goal
313,away,66,Yellow Card
313,away,66,Substitution
313,home,69,Substitution
313,home,78,Substitution
313,home,83,Substitution
314,home,27,Goal
314,away,36,Substitution
314,away,51,Yellow Card
314,away,64,Substitution
314,away,64,Substitution
314,home,71,Substitution
314,home,75,Yellow Card
314,home,84,Substitution
314,home,86,Yellow Card
314,away,87,Yellow Card
315,away,32,Yellow Card
315,away,34,Substitution
315,home,39,Goal
315,home,45,Goal
315,away,58,Substitution
315,away,58,Substitution
315,away,66,Goal
315,home,67,Yellow Card
315,home,76,Substitution
315,home,77,Substitution
315,home,89,Substitution
316,home,5,Goal
316,away,13,Goal
316,away,28,Yellow Card
316,home,37,Goal
316,home,40,Yellow Card
316,away,46,Goal
316,away,61,Yellow Card
316,away,70,Substitution
316,home,75,Substitution
316,away,78,Substitution
316,home,83,Substitution
316,away,83,Yellow Card
316,away,84,Substitution
316,away,89,Yellow Card
317,home,13,Substitution
317,home,56,Yellow Card
317,home,72,label.penalty.scored
317,away,78,Substitution
317,away,78,Substitution
317,away,86,Substitution
317,away,87,Yellow Card
317,home,88,Substitution
317,home,95,Substitution
318,home,9,Goal
318,home,26,Yellow Card
318,away,56,Substitution
318,away,64,Substitution
318,home,69,Substitution
318,away,78,Yellow Card
318,home,84,Substitution
318,away,84,Substitution
318,home,86,Goal
318,home,89,Substitution
319,away,8,Goal
319,away,16,Goal
319,away,22,Goal
319,away,31,Goal
319,home,36,Substitution
319,home,45,Substitution
319,away,45,Substitution
319,away,49,Goal
319,away,54,Goal
319,home,60,Yellow Card
319,away,63,Substitution
319,away,69,Substitution
319,home,73,Substitution
320,away,21,Goal
320,home,39,Substitution
320,home,57,Yellow Card
320,away,59,Substitution
320,away,67,Substitution
320,home,72,Substitution
320,away,73,Goal
320,home,80,Yellow Card
320,home,81,Substitution
320,away,83,Substitution
320,away,85,Goal
321,home,3,Goal
321,away,6,Goal
321,away,30,Substitution
321,home,62,Substitution
321,away,62,Substitution
321,away,65,Goal
321,home,70,Substitution
321,away,72,Substitution
321,home,81,Substitution
322,away,21,Goal
322,away,32,Yellow Card
322,away,34,Yellow Card
322,away,36,Goal
322,home,45,Substitution
322,home,54,Goal
322,away,57,Substitution
322,home,61,Substitution
322,home,67,Yellow Card
322,away,69,Yellow Card
322,away,74,Substitution
322,home,75,Goal
322,away,81,Substitution
322,home,82,Yellow Card
322,home,85,Goal
322,home,91,Substitution
323,away,4,Goal
323,home,24,Red Card
323,away,30,Substitution
323,home,37,Substitution
323,home,43,Yellow Card
323,away,55,Goal
323,home,59,Substitution
323,home,78,Substitution
323,away,78,Substitution
323,away,78,Substitution
323,away,83,Goal
324,home,7,Goal
324,home,32,Goal
324,away,46,Goal
324,away,52,Goal
324,home,63,Substitution
324,away,73,Substitution
324,home,74,Substitution
324,home,74,Substitution
324,away,74,Substitution
324,home,76,Goal
324,away,82,Substitution
325,away,1,Yellow Card
325,away,19,Goal
325,home,30,Goal
325,away,60,Substitution
325,away,66,Substitution
325,home,69,Substitution
325,home,70,Substitution
325,away,78,Substitution
325,home,84,Yellow Card
325,home,91,Substitution
325,home,95,Goal
325,home,95,Yellow Card
325,away,96,Yellow Card
326,home,44,Goal
326,home,56,Yellow Card
326,away,60,Substitution
326,away,70,Substitution
326,home,74,Substitution
326,home,82,Substitution
326,away,91,Yellow Card
326,home,92,Substitution
326,home,95,Yellow Card
327,away,26,Yellow Card
327,home,27,Yellow Card
327,home,34,Yellow Card
327,away,45,Substitution
327,away,58,Yellow Card
327,home,64,Substitution
327,home,72,Substitution
327,away,78,Substitution
327,away,82,Substitution
327,home,87,Substitution
327,away,90,Goal
327,home,94,Yellow Card
327,away,95,Yellow Card
328,away,15,Goal
328,away,21,Substitution
328,home,53,Yellow Card
328,home,55,Goal
328,away,62,Yellow Card
328,away,66,Substitution
328,away,74,Substitution
328,home,84,Substitution
328,home,84,Substitution
328,home,87,Yellow Card
328,home,87,Substitution
328,away,95,Goal
329,away,11,Yellow Card
329,away,31,Substitution
329,away,33,Goal
329,home,45,Yellow Card
329,away,61,Substitution
329,home,65,Substitution
329,home,67,Yellow Card
329,away,67,Yellow Card
329,home,74,Goal
329,home,79,Substitution
329,away,79,Substitution
330,away,7,Goal
330,home,11,Goal
330,away,16,Goal
330,away,24,Goal
330,away,60,Goal
330,away,61,Substitution
330,home,72,Substitution
330,home,72,Substitution
330,away,77,Substitution
330,away,78,Yellow Card
330,away,81,Substitution
330,away,84,Goal
330,home,85,Substitution
331,home,3,Goal
331,away,31,Yellow Card
331,home,32,label.penalty.scored
331,away,34,Goal
331,home,64,Substitution
331,home,67,Yellow Card
331,home,68,Yellow Card
331,home,70,Goal
331,home,74,Substitution
331,away,76,Yellow Card
331,away,77,Substitution
331,away,77,Substitution
331,home,79,Yellow Card
331,away,82,Yellow Card
331,away,84,Substitution
331,home,91,Substitution
331,away,92,Yellow Card
332,home,66,Yellow Card
332,away,74,Substitution
332,home,78,Substitution
332,home,78,Substitution
332,away,86,Substitution
332,home,89,Yellow Card
332,away,90,Yellow Card
333,home,2,Goal
333,away,37,Substitution
333,home,44,Own Goal
333,home,48,Yellow Card
333,away,49,Goal
333,away,54,Goal
333,home,61,Substitution
333,home,61,Substitution
333,away,66,Substitution
333,away,79,Substitution
333,home,85,Substitution
334,home,33,Yellow Card
334,home,62,Goal
334,home,64,Substitution
334,away,67,Substitution
334,home,71,Substitution
334,home,77,Yellow Card
334,away,79,Substitution
334,home,85,Substitution
334,home,94,Yellow Card
334,away,94,Yellow Card
335,away,62,Substitution
335,away,73,Substitution
335,home,76,Substitution
335,home,76,Substitution
335,home,76,Substitution
335,away,78,Substitution
335,home,82,Yellow Card
335,away,86,Red Card
335,home,90,Goal
336,home,45,Yellow Card
336,away,45,Substitution
336,home,50,Yellow Card
336,away,50,Yellow Card
336,away,59,Substitution
336,home,67,Substitution
336,away,74,Substitution
336,away,77,Yellow Card
336,home,79,Substitution
336,home,84,Substitution
337,home,63,Yellow Card
337,home,65,Yellow Card
337,home,71,Substitution
337,away,72,Yellow Card
337,home,75,Yellow Card
337,away,76,Substitution
337,away,79,Substitution
337,home,80,Substitution
337,home,86,Substitution
337,away,94,Substitution
337,away,95,Yellow Card
338,away,25,Yellow Card
338,away,45,Yellow Card
338,home,46,Yellow Card
338,home,58,Yellow Card
338,home,60,Substitution
338,home,60,Substitution
338,home,62,Goal
338,away,66,Yellow Card
338,away,73,Substitution
338,away,77,Substitution
338,home,82,Substitution
338,home,85,Goal
338,away,89,Yellow Card
338,away,91,Yellow Card
339,home,4,Goal
339,home,23,Goal
339,away,28,Goal
339,home,34,Goal
339,home,43,Yellow Card
339,home,49,label.penalty.scored
339,home,53,Goal
339,home,57,Substitution
339,home,63,Substitution
339,away,68,Substitution
339,away,68,Substitution
339,home,70,Substitution
339,away,75,Substitution
340,away,35,Goal
340,away,39,Yellow Card
340,away,41,Goal
340,away,49,Goal
340,away,51,Yellow Card
340,home,58,Substitution
340,home,58,Substitution
340,away,67,Substitution
340,away,74,Substitution
340,home,75,Substitution
340,away,87,Substitution
341,away,23,Yellow Card
341,home,40,Substitution
341,home,41,Goal
341,home,44,Yellow Card
341,home,61,Yellow Card
341,home,65,Yellow Card
341,home,67,Yellow Card
341,away,67,Substitution
341,home,73,Substitution
341,home,76,Substitution
341,away,77,Substitution
341,away,81,Substitution
341,home,93,Goal
342,away,17,Yellow Card
342,away,36,Yellow Card
342,home,38,Yellow Card
342,away,38,Yellow Card
342,home,47,Yellow Card
342,away,45,Substitution
342,home,46,Goal
342,away,68,Substitution
342,away,68,Substitution
342,home,71,Substitution
342,away,76,Yellow Card
342,home,80,Substitution
342,away,83,Yellow Card
342,home,94,Substitution
342,home,96,Yellow Card
343,home,6,Yellow Card
343,away,13,Goal
343,away,14,Yellow Card
343,home,52,Substitution
343,away,54,Goal
343,away,60,Substitution
343,home,62,Substitution
343,away,68,Yellow Card
343,away,78,Goal
343,away,80,Substitution
343,home,83,Substitution
343,away,83,Substitution
343,away,93,Goal
344,home,9,Goal
344,home,54,Yellow Card
344,home,61,label.penalty.scored
344,home,71,Substitution
344,away,71,Substitution
344,away,71,Substitution
344,home,72,Goal
344,home,75,Substitution
344,home,75,Substitution
344,away,76,Substitution
345,away,19,Goal
345,home,43,Yellow Card
345,away,43,Yellow Card
345,away,51,Yellow Card
345,home,61,Substitution
345,home,67,Substitution
345,away,68,Yellow Card
345,away,69,Substitution
345,away,69,Substitution
345,away,78,Substitution
345,home,85,Substitution
346,home,9,Goal
346,home,16,Yellow Card
346,away,16,Yellow Card
346,away,38,Yellow Card
346,away,48,Yellow Card
346,away,60,Goal
346,away,64,Substitution
346,home,65,Substitution
346,home,65,Substitution
346,away,74,Substitution
346,home,80,Substitution
346,away,84,Substitution
346,away,92,Goal
347,home,22,Goal
347,home,26,Yellow Card
347,away,48,Yellow Card
347,home,55,Substitution
347,home,58,Yellow Card
347,home,60,Goal
347,away,63,Yellow Card
347,away,66,Yellow Card
347,away,67,Substitution
347,away,67,Substitution
347,away,76,Substitution
347,home,79,Goal
347,home,82,Substitution
347,home,82,Substitution
347,away,91,Goal
348,home,8,Own Goal
348,away,48,Yellow Card
348,away,60,Substitution
348,away,83,Goal
348,away,86,Goal
348,home,87,Yellow Card
348,away,89,Substitution
348,away,92,Yellow Card
348,away,92,Substitution
349,away,38,Goal
349,home,45,Goal
349,away,49,Yellow Card
349,home,52,Yellow Card
349,away,54,Goal
349,home,71,Substitution
349,home,77,Substitution
349,away,77,Substitution
349,home,81,Substitution
349,away,87,Substitution
349,away,90,Yellow Card
349,home,91,Yellow Card
349,away,92,Substitution
350,home,21,Yellow Card
350,away,42,label.penalty.scored
350,home,45,Substitution
350,home,45,Substitution
350,home,53,Substitution
350,away,60,Yellow Card
350,away,63,Substitution
350,away,70,Goal
350,home,72,Yellow Card
350,away,86,Goal
350,away,87,Substitution
350,away,89,Substitution
351,home,5,Goal
351,home,10,Goal
351,home,16,Yellow Card
351,away,27,Yellow Card
351,away,27,Red Card
351,away,29,Substitution
351,away,34,Yellow Card
351,away,45,Substitution
351,away,60,Substitution
351,home,64,Yellow Card
351,away,66,Goal
351,home,68,Substitution
351,home,78,Substitution
351,home,91,Substitution
352,home,13,Goal
352,home,14,Goal
352,away,17,Yellow Card
352,away,64,Substitution
352,home,68,Substitution
352,home,79,Goal
352,home,81,Substitution
352,away,83,Substitution
352,home,87,Substitution
353,home,15,Goal
353,away,45,Yellow Card
353,away,45,Substitution
353,away,45,Substitution
353,away,47,Yellow Card
353,home,49,Goal
353,home,57,Goal
353,home,60,Goal
353,home,67,Substitution
353,away,70,Substitution
353,home,76,Substitution
353,home,83,Substitution
354,away,7,Goal
354,away,21,Yellow Card
354,away,31,Goal
354,away,46,Yellow Card
354,home,47,Substitution
354,away,52,Goal
354,home,66,Substitution
354,away,68,Substitution
354,home,69,Yellow Card
354,home,72,Substitution
354,away,74,Substitution
354,away,79,Substitution
354,home,91,Goal
355,home,27,Yellow Card
355,away,36,Yellow Card
355,away,47,Yellow Card
355,home,45,Substitution
355,away,51,Yellow Card
355,home,56,label.penalty.scored
355,home,58,Goal
355,away,70,Substitution
355,away,70,Substitution
355,away,77,Substitution
355,away,79,Goal
355,home,87,Substitution
355,home,91,Substitution
355,away,97,Goal
356,away,16,Yellow Card
356,home,31,label.penalty.scored
356,away,52,Substitution
356,home,63,Substitution
356,home,64,Yellow Card
356,away,68,Second Yellow Card (Red Card)
356,home,73,Substitution
356,away,73,Substitution
356,away,78,Substitution
356,home,83,Substitution
356,away,84,Yellow Card
356,home,94,Yellow Card
357,away,6,Goal
357,home,11,Goal
357,away,18,Substitution
357,away,30,Goal
357,home,45,Substitution
357,home,47,Yellow Card
357,home,66,Substitution
357,away,66,Substitution
357,away,74,Substitution
357,home,80,Substitution
357,home,88,Yellow Card
357,home,93,Yellow Card
358,away,53,Yellow Card
358,away,56,Goal
358,home,64,Substitution
358,home,65,Substitution
358,home,69,Yellow Card
358,away,70,Yellow Card
358,home,74,Goal
358,away,78,Substitution
358,home,80,Yellow Card
358,away,85,Substitution
358,home,88,Substitution
358,away,91,Substitution
358,home,93,Yellow Card
359,home,19,Goal
359,away,31,Yellow Card
359,home,38,Goal
359,home,45,Substitution
359,home,61,Goal
359,home,63,Substitution
359,away,68,Substitution
359,away,68,Substitution
359,away,70,Yellow Card
359,home,75,Yellow Card
359,away,80,Substitution
359,home,87,Substitution
359,away,89,Yellow Card
359,home,90,Goal
359,home,93,Goal
360,away,12,Goal
360,away,25,Yellow Card
360,away,30,Goal
360,away,48,Goal
360,home,45,Substitution
360,home,45,Substitution
360,away,45,Substitution
360,home,61,Yellow Card
360,away,65,label.penalty.scored
360,away,67,Substitution
360,home,71,Substitution
360,away,76,Substitution
361,home,9,Yellow Card
361,away,14,Yellow Card
361,home,50,Substitution
361,home,66,Substitution
361,home,69,Goal
361,home,71,Substitution
361,away,71,Substitution
361,away,76,Yellow Card
361,away,78,Substitution
361,away,78,Substitution
361,away,81,Goal
361,away,89,Yellow Card
362,home,10,Goal
362,away,10,Yellow Card
362,home,18,Red Card
362,away,27,Yellow Card
362,away,37,Own Goal
362,away,40,Yellow Card
362,home,47,label.penalty.scored
362,away,45,Substitution
362,away,59,Substitution
362,away,62,Goal
362,away,64,Goal
362,home,72,Substitution
362,home,72,Substitution
362,away,75,Substitution
362,home,84,Substitution
362,home,88,Red Card
363,away,21,Goal
363,away,62,Substitution
363,away,65,Yellow Card
363,home,68,Substitution
363,home,71,Yellow Card
363,away,74,Substitution
363,home,81,Yellow Card
363,home,83,Substitution
363,home,83,Substitution
363,home,84,Yellow Card
363,away,87,Substitution
363,away,91,Yellow Card
363,home,92,Goal
364,away,60,Goal
364,home,62,Goal
364,away,70,Substitution
364,away,71,Substitution
364,home,79,Substitution
364,home,79,Substitution
364,away,82,Substitution
364,away,87,Yellow Card
364,home,91,Substitution
365,away,8,Yellow Card
365,away,39,Substitution
365,away,47,Yellow Card
365,home,49,Substitution
365,away,53,Substitution
365,home,55,Own Goal
365,away,62,Substitution
365,away,73,Substitution
365,home,76,Substitution
365,home,77,Substitution
365,home,85,Goal
365,home,94,Substitution
365,away,95,Yellow Card
366,home,13,Goal
366,away,27,Goal
366,away,45,Substitution
366,away,65,Substitution
366,away,67,Goal
366,home,69,Yellow Card
366,home,71,Substitution
366,home,71,Substitution
366,home,74,Yellow Card
366,home,82,Substitution
366,away,83,Substitution
367,away,27,Yellow Card
367,home,53,label.penalty.scored
367,away,53,Yellow Card
367,home,49,Yellow Card
367,away,78,Substitution
367,away,78,Substitution
367,home,79,Substitution
367,home,86,Yellow Card
367,home,90,Substitution
367,home,94,Yellow Card
368,home,6,Goal
368,away,18,Goal
368,away,22,Goal
368,home,45,Substitution
368,away,45,Substitution
368,away,46,Goal
368,away,55,Yellow Card
368,away,57,Substitution
368,away,70,Goal
368,home,81,Substitution
368,away,81,Substitution
368,away,86,Goal
369,home,24,Goal
369,home,32,Yellow Card
369,home,45,Goal
369,away,49,Goal
369,home,58,Yellow Card
369,home,60,Yellow Card
369,away,69,Own Goal
369,home,77,Substitution
369,home,92,Substitution
369,away,94,Yellow Card
369,home,95,Substitution
370,away,19,Yellow Card
370,away,37,Goal
370,home,45,Substitution
370,away,47,Yellow Card
370,home,55,Goal
370,away,62,Substitution
370,away,70,Substitution
370,home,74,Substitution
370,home,75,Substitution
370,away,79,Yellow Card
370,away,83,Substitution
371,home,27,label.penalty.scored
371,home,31,Goal
371,away,37,Substitution
371,away,48,Goal
371,home,56,Goal
371,home,59,Goal
371,home,63,Substitution
371,home,67,Substitution
371,away,67,Substitution
371,away,69,Yellow Card
371,home,78,Substitution
371,away,78,Substitution
371,home,82,Goal
372,home,55,Yellow Card
372,away,56,label.penalty.scored
372,home,58,Substitution
372,home,63,Substitution
372,home,70,Substitution
372,away,71,Substitution
372,home,76,Substitution Off
372,home,78,Goal
372,home,78,Yellow Card
372,home,79,Yellow Card
372,home,80,Second Yellow Card (Red Card)
372,away,82,Yellow Card
372,away,85,Substitution
372,away,94,Goal
373,away,40,Goal
373,away,42,Yellow Card
373,home,45,Substitution
373,home,50,Goal
373,home,75,Substitution
373,home,79,Substitution
373,home,80,Goal
373,away,81,Substitution
373,away,81,Substitution
373,away,81,Substitution
373,home,83,Yellow Card
373,home,92,Goal
374,away,11,Substitution
374,away,20,label.penalty.scored
374,home,45,Substitution
374,away,60,Goal
374,home,65,Yellow Card
374,home,69,Goal
374,away,72,Substitution
374,home,73,Substitution
374,away,89,Substitution
375,home,11,Goal
375,home,59,Substitution
375,home,65,Substitution
375,away,72,Substitution
375,away,78,Substitution
375,away,82,Substitution
375,away,87,Goal
375,home,89,Substitution
375,home,91,Goal
376,home,37,Goal
376,home,43,Yellow Card
376,away,44,Yellow Card
376,away,59,Yellow Card
376,away,62,Substitution
376,home,63,Yellow Card
376,home,67,Substitution
376,away,75,Substitution
376,home,79,Substitution
376,away,79,Substitution
376,home,83,Substitution
376,away,84,Yellow Card
376,away,90,Yellow Card
377,home,49,Goal
377,home,63,Substitution
377,away,63,Substitution
377,away,69,Yellow Card
377,home,70,Substitution
377,away,72,Substitution
377,home,74,Goal
377,home,77,Substitution
377,away,79,label.penalty.scored
377,home,81,Goal
377,home,82,Substitution
377,away,83,Substitution
377,away,93,Substitution
377,home,96,Goal
378,away,3,Goal
378,away,22,Substitution
378,home,24,Goal
378,home,45,Substitution
378,away,45,Substitution
378,home,46,Yellow Card
378,home,58,Substitution
378,home,70,Substitution
378,home,84,Goal
378,home,89,Goal
378,away,90,Substitution
379,away,37,Goal
379,home,45,Substitution
379,away,49,Yellow Card
379,home,56,Substitution
379,home,68,Substitution
379,away,69,Goal
379,away,72,Substitution
379,home,76,Goal
379,home,78,Goal
379,home,81,Goal
379,away,83,Substitution
379,away,87,Yellow Card
379,away,88,Substitution
380,home,15,Yellow Card
380,away,16,Goal
380,home,31,Yellow Card
380,away,32,Goal
380,home,36,Substitution
380,home,61,Substitution
380,away,64,Goal
380,away,68,Substitution
380,away,70,Goal
380,home,71,Substitution
380,away,73,Substitution
380,away,73,Substitution
380,home,74,Yellow Card
380,away,75,Goal
